# stack area ntrue nmarginal ra_stk dec_stk nobs observations
acisfJ1818520m155912_001 445.2 5 0 274.716737414 -15.9867031573 1 09609_001
acisfJ1819055m205227_001 443.7 114 32 274.773268876 -20.8743393794 1 02535_000
acisfJ1819107m133237_001 300.9 152 55 274.79490654 -13.5436181171 1 08931_000
acisfJ1819127m204717_001 448.0 179 41 274.803095617 -20.7882356741 1 06405_000
acisfJ1819166m160137_001 447.5 6 1 274.819285837 -16.0272158913 1 10503_001
acisfJ1819167m254026_001 450.7 21 6 274.819825533 -25.6738986276 1 07534_001
acisfJ1819214m252459_001 448.4 90 27 274.839090823 -25.4164500457 5 03800_000,04285_000,04451_000,04452_003,04453_000
acisfJ1819324m634544_001 461.3 32 10 274.88516406 -63.7623309269 1 11503_000
acisfJ1819332m145753_001 13.8 10 2 274.888555728 -14.9646789747 2 07645_000,12670_000
acisfJ1819346m134702_001 303.5 229 59 274.894258327 -13.7841397027 4 08932_000,09864_000,09865_000,09872_000
acisfJ1819519p743411_001 744.6 50 14 274.966440337 74.5699078467 2 09105_000,10118_000
acisfJ1820139p571200_001 442.2 62 14 275.057354542 57.2005110168 2 15131_000,16579_000
acisfJ1820296m161055_001 702.1 1426 198 275.123006176 -16.1822964479 6 00972_002,06403_001,06420_000,06421_000,08460_000,08461_000
acisfJ1820300m143451_001 443.7 5 0 275.125384617 -14.5808879929 1 09011_000
acisfJ1820576m142124_001 444.8 65 25 275.240162788 -14.3567675333 1 03845_000
acisfJ1821102m155828_001 450.8 138 62 275.292593414 -15.9745534078 1 10993_000
acisfJ1821134p682748_001 372.0 82 11 275.305931094 68.4633720638 2 10444_000,10924_000
acisfJ1821227m131644_001 447.2 16 1 275.344831823 -13.2791584253 1 07561_000
acisfJ1821329m161211_001 449.7 211 90 275.387490423 -16.2030543941 2 06422_000,07391_000
acisfJ1821363m143617_001 445.8 36 11 275.401340878 -14.6048653178 1 11835_002
acisfJ1821504m115526_001 301.1 19 3 275.460364833 -11.9238933714 1 13660_000
acisfJ1821532p642147_001 231.7 50 7 275.472075339 64.3631021889 4 09398_000,09845_000,09846_000,09848_000
acisfJ1822154m142511_001 450.0 11 4 275.564315538 -14.4198122553 1 10505_000
acisfJ1824049p565057_001 13.2 2 0 276.020755754 56.8493995752 1 10369_000
acisfJ1824143p430748_001 378.0 54 13 276.059894592 43.130008224 1 03255_001
acisfJ1824291p742107_001 301.5 12 2 276.121646616 74.352121703 1 12739_000
acisfJ1824302m294645_001 450.6 40 10 276.126135318 -29.7792502761 1 06430_000
acisfJ1824329m245325_001 415.5 286 67 276.140371983 -24.8903595483 5 02683_003,02684_000,02685_000,09132_000,09133_000
acisfJ1824369m131045_001 460.8 19 4 276.15376905 -13.1793563671 1 11883_000
acisfJ1824428p650950_001 460.5 26 2 276.178485759 65.1640101774 1 03078_000
acisfJ1825092m125304_001 447.2 10 5 276.288653506 -12.8846813412 1 10527_000
acisfJ1825223p302550_001 372.3 29 7 276.343073306 30.4306792028 1 13381_000
acisfJ1825261m144848_001 458.7 69 36 276.358766415 -14.8135268831 2 04600_001,05341_001
acisfJ1825299m114436_001 449.3 7 6 276.374856527 -11.7435933868 1 10515_000
acisfJ1825379m121433_001 444.0 3 1 276.408242871 -12.2427677975 1 10504_000
acisfJ1825462m103204_001 448.7 6 3 276.4428697 -10.5344802078 1 07522_001
acisfJ1825505m125955_001 448.9 28 19 276.460559511 -12.9987084356 1 03851_000
acisfJ1826001m142728_001 450.3 17 8 276.500565082 -14.4580496068 1 07628_000
acisfJ1826005m070627_001 450.1 8 0 276.502278687 -7.10774931948 1 07528_000
acisfJ1826060m125706_001 456.7 101 59 276.525327858 -12.9516801158 1 07641_000
acisfJ1826130m133522_001 447.9 64 36 276.55436984 -13.5894504517 1 02830_000
acisfJ1826162m145356_001 56.0 16 11 276.567658646 -14.8990605271 1 10696_000
acisfJ1826197m145029_001 117.1 5 4 276.582158958 -14.8415502946 1 06259_000
acisfJ1826505m120609_001 447.6 9 2 276.710764766 -12.102677355 1 10516_000
acisfJ1827391m035007_001 227.8 27 6 276.913169479 -3.83546703768 1 01883_000
acisfJ1828007m113929_001 452.1 75 42 277.003156572 -11.6580580632 1 05563_000
acisfJ1828295m114520_001 447.8 44 10 277.123176609 -11.7556104196 1 06675_000
acisfJ1828406m665844_001 446.2 41 19 277.169584417 -66.9790354987 2 09570_000,09877_000
acisfJ1828413p691316_001 384.0 80 20 277.172143867 69.2212556297 2 10412_000,10931_000
acisfJ1828530m241731_001 20.4 3 1 277.221078731 -24.2921702237 1 12948_000
acisfJ1829028m125334_001 449.6 68 50 277.262000484 -12.8927947202 1 10098_001
acisfJ1829284p484500_001 23.0 6 1 277.368613186 48.7500087779 1 03124_000
acisfJ1829431m095156_001 298.4 8 3 277.429857062 -9.86573535481 1 07481_000
acisfJ1829442m095048_001 346.2 13 8 277.434307928 -9.846724887 2 07479_000,07480_000
acisfJ1829491p011540_001 452.9 103 18 277.454833739 1.26138849704 1 04479_000
acisfJ1830012m020145_001 459.2 85 22 277.505251163 -2.02925956083 1 11013_000
acisfJ1830385m100245_001 449.1 27 8 277.660611701 -10.0459091592 1 05547_000
acisfJ1830460m123129_001 469.2 14 2 277.691923629 -12.5249370605 1 09055_001
acisfJ1830568m253004_001 446.0 28 6 277.736928445 -25.5013301154 1 08950_000
acisfJ1831148p290635_001 127.9 6 0 277.81184535 29.1097606196 1 03106_000
acisfJ1831158m100818_001 451.1 4 3 277.816219049 -10.1384871136 1 10506_000
acisfJ1831238m020558_001 377.3 175 37 277.849390485 -2.09960308738 1 07420_000
acisfJ1831238m322108_001 452.3 24 6 277.84942921 -32.352254238 1 08946_000
acisfJ1831248m621644_001 450.2 7 1 277.853388255 -62.2789126664 1 02544_000
acisfJ1831548m232845_001 444.9 23 6 277.978459389 -23.479320786 1 08955_000
acisfJ1832056m093818_001 455.5 1 0 278.023630644 -9.63852566384 1 09611_000
acisfJ1832114m103413_001 445.0 11 5 278.047870651 -10.5703962562 1 01843_000
acisfJ1832201m084058_001 448.7 2 0 278.083872391 -8.68291395837 1 09017_000
acisfJ1832293m075440_001 449.7 8 1 278.122480491 -7.91111741103 1 07518_000
acisfJ1832319m103509_001 443.7 7 1 278.133005686 -10.585982551 1 01842_000
acisfJ1832401m341114_001 449.0 39 5 278.16735201 -34.1873502625 1 07815_000
acisfJ1832508p002928_001 660.9 38 7 278.211511197 0.491563100471 2 09145_000,12556_000
acisfJ1832521m103446_001 445.4 12 2 278.217212274 -10.5796782943 1 01841_000
acisfJ1833070m103721_001 456.6 10 6 278.279206645 -10.6225983738 1 01772_000
acisfJ1833124m103504_001 445.0 9 4 278.301919116 -10.5844532664 1 01840_000
acisfJ1833126m103645_001 569.5 20 10 278.302500302 -10.6125652759 2 01773_000,01777_000
acisfJ1833180m103603_001 570.4 26 11 278.325021694 -10.600957285 2 01774_000,01778_000
acisfJ1833214m045755_001 456.8 75 27 278.339182969 -4.96531531882 1 06399_000
acisfJ1833218m103634_001 443.7 13 7 278.341110786 -10.6097442227 2 02872_001,14264_001
acisfJ1833247m102716_001 473.3 18 5 278.353358661 -10.4547441775 2 01719_000,03473_001
acisfJ1833249m103525_001 795.1 32 13 278.354535306 -10.5910156797 4 01552_000,01775_000,01779_000,01839_000
acisfJ1833256m102839_001 568.1 31 11 278.357019775 -10.4776765945 2 01720_000,01724_000
acisfJ1833257m103723_001 449.6 16 4 278.357170672 -10.6231340639 1 03699_001
acisfJ1833278m103004_001 568.2 29 10 278.365948868 -10.501175143 2 01721_000,01725_000
acisfJ1833294m103438_001 828.1 26 22 278.373092992 -10.5778076959 5 01554_000,01769_000,01770_000,01771_000,01776_000
acisfJ1833294m105549_001 447.2 14 5 278.372791957 -10.9304434243 1 01432_000
acisfJ1833314m103140_001 568.3 21 15 278.38138028 -10.5278422845 4 01551_000,01722_000,01726_000,03692_001
acisfJ1833331m103257_001 1002.8 47 27 278.388678664 -10.549287571 10 01553_000,01716_000,01717_000,01718_000,01723_000,03693_001,05166_001,06071_000,06741_000,14263_001
acisfJ1833340m102703_001 119.5 9 0 278.391843923 -10.4508641118 1 02865_001
acisfJ1833340m103503_001 940.3 40 22 278.392142512 -10.5842935806 7 01838_000,02873_001,03700_001,05159_000,08372_000,10646_000,16420_000
acisfJ1833353p595330_001 461.0 37 6 278.397277889 59.8918471833 1 15049_000
acisfJ1833400m103041_001 453.8 12 6 278.416776481 -10.5113633228 2 08371_000,16421_000
acisfJ1833411m103832_001 585.2 24 9 278.421716639 -10.6422818003 5 01727_000,01728_000,01729_000,10644_000,10645_000
acisfJ1833438m083052_001 447.3 33 19 278.432617089 -8.51449190275 1 11114_000
acisfJ1833446m103129_001 497.4 46 20 278.435890663 -10.5247645116 4 05158_001,05165_001,06070_000,06740_000
acisfJ1833451m082752_001 449.9 10 3 278.438180809 -8.46448805259 1 10524_000
acisfJ1833457m102744_001 128.9 2 1 278.440605173 -10.462411192 1 03474_001
acisfJ1833462p472718_001 383.2 30 6 278.442604137 47.4550034751 1 09317_002
acisfJ1833510m103150_001 824.1 35 10 278.462889981 -10.5302254528 4 01780_000,01781_000,01782_000,04353_001
acisfJ1833514p491656_001 227.1 24 4 278.464292146 49.2822436698 1 12980_000
acisfJ1833527m102853_001 124.0 3 0 278.469810939 -10.4816005778 1 02866_001
acisfJ1833557m082242_001 457.3 15 5 278.48234469 -8.37848126218 1 11884_000
acisfJ1834109m102944_001 451.9 10 6 278.545554216 -10.4957562537 1 04354_000
acisfJ1834291p703249_001 459.9 11 2 278.621441535 70.5470544808 1 07123_000
acisfJ1834302m102809_001 452.2 16 6 278.625872724 -10.469258746 1 04355_000
acisfJ1834339m084439_001 467.1 22 25 278.641650317 -8.7443928001 1 10126_000
acisfJ1834527m084603_001 22.6 3 0 278.719822077 -8.76722810071 4 14055_000,14056_000,14057_000,14329_000
acisfJ1835173p611945_001 14.4 4 0 278.822499547 61.329420537 1 10311_000
acisfJ1835182m110701_001 448.1 26 7 278.826177417 -11.1170194187 1 09082_000
acisfJ1835454m325907_001 46.5 8 2 278.938971685 -32.9855761394 2 09025_000,12461_000
acisfJ1835454p325727_001 383.4 57 13 278.939387774 32.9575285694 1 07427_001
acisfJ1836072m075618_001 449.1 3 3 279.030185852 -7.93846776734 1 08159_002
acisfJ1836128m650732_001 455.4 5 1 279.053736856 -65.1257922489 1 03301_000
acisfJ1836163p592559_001 384.2 37 14 279.068048204 59.433202163 1 02764_001
acisfJ1836243m235242_001 445.5 37 14 279.101446484 -23.8784103607 1 05437_000
acisfJ1836372p034136_001 450.8 3 1 279.155224877 3.69343681017 1 11070_000
acisfJ1837306m060849_001 447.0 10 7 279.377733695 -6.14699774059 1 01986_000
acisfJ1837423m065434_001 450.2 36 14 279.426598653 -6.90969643295 1 06719_000
acisfJ1838281p171137_001 382.5 55 22 279.617308617 17.1938674474 1 10232_000
acisfJ1839209m060210_001 451.9 46 24 279.837275445 -6.03617413803 2 07630_001,09754_000
acisfJ1839245m054751_001 446.9 39 15 279.852094312 -5.79775928625 1 07493_000
acisfJ1840079m054336_001 449.7 5 2 280.032990903 -5.72669029228 1 08144_001
acisfJ1840118m053915_001 456.4 44 21 280.049422407 -5.65430378788 1 04649_000
acisfJ1840323m141849_001 68.1 2 0 280.134917074 -14.313832156 1 12463_000
acisfJ1841079m414741_001 298.4 29 7 280.283105559 -41.7949137446 1 15632_000
acisfJ1841160m045714_001 636.0 36 24 280.316600809 -4.95392034439 2 00729_001,06732_000
acisfJ1841375m034926_001 453.0 20 14 280.406516191 -3.82395702493 1 09084_000
acisfJ1841464p794818_001 459.0 57 22 280.443447045 79.8052390031 1 00830_000
acisfJ1841595m052135_001 445.3 49 27 280.498228694 -5.35988048114 1 07552_000
acisfJ1842018m283233_001 551.1 87 29 280.507746401 -28.5426832665 3 12702_000,12703_000,14340_000
acisfJ1843131m483613_001 459.4 34 16 280.804721888 -48.6038468302 1 10321_000
acisfJ1843137m321742_001 557.5 79 26 280.807250148 -32.2951126051 2 08958_000,09955_001
acisfJ1843153m031523_001 375.4 18 8 280.814088059 -3.25654440053 1 15360_001
acisfJ1843215m033116_001 374.9 16 5 280.83982084 -3.52112136764 1 15365_000
acisfJ1843229p404026_001 383.0 35 13 280.845572757 40.6739277117 1 13609_000
acisfJ1843320m035427_001 456.3 166 93 280.883614799 -3.90768560587 1 02298_000
acisfJ1843583m040431_001 377.7 127 61 280.992997087 -4.07539790559 2 00949_000,01523_000
acisfJ1844005m035517_001 447.3 3 0 281.002131944 -3.92151963117 1 08169_001
acisfJ1844106p453217_001 373.1 28 8 281.044283619 45.5381111752 1 04756_000
acisfJ1844136m032802_001 454.1 13 7 281.057006274 -3.46744284973 1 11832_000
acisfJ1844137p453338_001 381.0 62 16 281.057224222 45.5608311545 1 05295_000
acisfJ1844395m030628_001 452.6 49 21 281.164883042 -3.10781883676 1 11232_000
acisfJ1844397m030422_001 457.6 44 24 281.165695407 -3.07296202611 1 11801_000
acisfJ1844459m030500_001 457.6 4 0 281.191596956 -3.08360338002 1 08163_000
acisfJ1844500m025814_001 457.6 8 3 281.206564137 -2.96937540787 2 06659_000,07581_000
acisfJ1844503m025530_001 461.2 12 0 281.209847202 -2.92505559624 1 07580_000
acisfJ1844527m025656_001 454.1 24 9 281.219672677 -2.94804223893 7 03891_001,03892_001,03893_001,03894_001,03895_000,03896_000,03897_000
acisfJ1844550m025507_001 622.3 16 8 281.229327483 -2.91800425145 3 06658_000,07578_000,07579_000
acisfJ1844552m025836_001 583.1 20 2 281.23004214 -2.9767947451 2 07582_000,07583_000
acisfJ1845016m043339_001 377.0 9 6 281.256819886 -4.56083389233 1 07505_000
acisfJ1845041p721228_001 453.2 18 2 281.267134936 72.2078207373 1 12838_001
acisfJ1845271m645158_001 455.2 19 0 281.363230813 -64.8663111616 1 05180_000
acisfJ1845360p005145_001 13.7 1 0 281.400323091 0.862622804492 1 14644_000
acisfJ1845362p354106_001 63.0 1 0 281.400912162 35.6850994204 1 12850_000
acisfJ1846037m022555_001 450.6 1 0 281.515458025 -2.43217357091 1 09585_000
acisfJ1846037m023851_001 447.7 45 24 281.515483986 -2.64756639352 1 10681_000
acisfJ1846224m025742_001 49.3 23 12 281.593673825 -2.96187930386 4 06686_000,07337_000,07338_000,07339_000
acisfJ1846250m025910_001 451.2 33 21 281.604221998 -2.9857636782 2 00748_001,10938_000
acisfJ1846253p091941_001 230.1 23 3 281.605575597 9.32809556448 1 13793_000
acisfJ1846525m024009_001 449.8 4 1 281.718818006 -2.66931656837 1 08146_000
acisfJ1847237m631719_001 373.9 25 6 281.849031641 -63.2888692246 1 15637_000
acisfJ1847375m015630_001 458.2 2 0 281.906482489 -1.94176196548 1 09612_000
acisfJ1847408m021844_001 452.3 15 7 281.920370272 -2.31242205235 1 10512_000
acisfJ1848003m124728_001 448.7 24 8 282.001391777 -12.7913073437 1 07683_000
acisfJ1848059m221604_001 372.9 2 0 282.024660451 -22.2677826559 1 12480_000
acisfJ1848170m022543_001 452.2 11 1 282.070859199 -2.42869074243 1 02692_001
acisfJ1848268m004620_001 474.1 7 2 282.112073676 -0.772283063066 1 09051_001
acisfJ1848317m015949_001 455.0 13 5 282.132458798 -1.99718002857 1 12152_000
acisfJ1848481m013040_001 456.1 55 22 282.200598303 -1.51121345386 1 06587_000
acisfJ1849023m000119_001 458.7 30 16 282.259650487 -0.0220364286016 1 13291_000
acisfJ1849167p670541_001 21.7 6 2 282.320360263 67.0931666841 3 09291_000,15038_001,16322_001
acisfJ1849191p333336_001 374.8 2 2 282.329961911 33.5602488572 1 10145_000
acisfJ1849233m005807_001 459.2 62 37 282.347376762 -0.968782702692 1 02786_000
acisfJ1849492m235045_001 17.1 6 2 282.455350721 -23.8460538409 1 02561_001
acisfJ1849552p184033_001 459.9 18 8 282.480111533 18.6759837624 1 14604_000
acisfJ1851510m012403_001 13.9 1 0 282.962915299 -1.40098705081 1 02465_000
acisfJ1852004p571343_001 381.0 62 22 283.001766182 57.2286200578 1 05749_000
acisfJ1852020m012905_001 13.8 1 0 283.008462159 -1.48472439519 1 02492_000
acisfJ1852380p003951_001 458.4 34 24 283.158459944 0.664227441363 1 01982_000
acisfJ1853173p012437_001 555.3 56 30 283.322537003 1.40998356655 2 14541_001,15664_000
acisfJ1853358p330159_001 456.5 43 7 283.399499721 33.0332130615 1 12364_000
acisfJ1853573p072905_001 455.2 9 5 283.488981632 7.48473241854 1 07529_000
acisfJ1854376m084947_001 378.7 57 20 283.656932747 -8.82986377995 1 14585_000
acisfJ1854377p682225_001 373.9 40 12 283.657423118 68.3738832161 1 15121_000
acisfJ1855030m302859_001 448.4 78 23 283.762602471 -30.4831631712 1 04448_000
acisfJ1855067m224210_001 374.3 37 7 283.777948511 -22.7028747242 1 13733_000
acisfJ1855338p013235_001 455.3 33 18 283.890900399 1.54312024849 1 11231_000
acisfJ1855595p011931_001 456.9 14 3 283.998048531 1.32543427254 1 01958_000
acisfJ1856074p021827_001 451.5 7 0 284.031134706 2.30758972104 1 09613_000
acisfJ1856088p011339_001 457.2 21 3 284.036824895 1.22768607233 2 05548_000,06312_000
acisfJ1856414m372038_001 304.9 27 12 284.172510766 -37.3439382122 1 13619_000
acisfJ1856428p022033_001 453.3 6 2 284.178559392 2.34256528569 1 10513_000
acisfJ1856505p024621_001 449.1 46 19 284.210829933 2.77254597523 1 12557_000
acisfJ1857480m783036_001 304.1 19 8 284.450056014 -78.5102579325 1 14049_000
acisfJ1857505p024002_001 459.9 3 2 284.46074205 2.66738210863 1 08150_000
acisfJ1858078m490043_001 455.7 39 15 284.532840025 -49.0120575477 1 14924_001
acisfJ1858140p020230_001 455.7 44 22 284.558712966 2.04168602882 1 09116_000
acisfJ1858430p032613_001 78.7 5 0 284.679375059 3.43700197894 1 14645_000
acisfJ1858437p223948_001 461.8 49 15 284.682086719 22.6634931059 1 03801_000
acisfJ1859046p033328_001 454.3 0 0 284.769408666 3.55784118622 1 08143_000
acisfJ1900580m220552_001 20.8 2 0 285.241939072 -22.0979430777 1 03774_001
acisfJ1901455m365824_001 559.3 88 18 285.440289966 -36.9734420556 6 00019_000,05402_000,05403_000,05404_000,05405_000,05406_000
acisfJ1901501m365913_001 306.3 43 9 285.45900334 -36.9871607356 1 04475_002
acisfJ1901554m365732_001 303.4 56 12 285.481072328 -36.9588926472 1 03499_001
acisfJ1901599p020913_001 448.7 27 11 285.499785423 2.15363345288 1 14582_000
acisfJ1903369p031101_001 454.4 10 7 285.904101823 3.18387264237 1 11066_000
acisfJ1904024p052910_001 457.1 61 25 286.010243582 5.48630028613 1 01988_000
acisfJ1905197p090246_001 458.2 28 2 286.332354029 9.04617915799 1 03793_000
acisfJ1905339p065850_001 448.9 3 2 286.391455036 6.98079321693 1 08147_000
acisfJ1906257p684740_001 596.7 60 16 286.607370321 68.7946258858 2 09853_000,09862_000
acisfJ1906418p074625_001 369.9 41 20 286.674579496 7.7738065623 1 14821_000
acisfJ1906465p074555_001 385.5 31 13 286.693942542 7.76533992962 1 07618_000
acisfJ1907032p043124_001 384.6 40 18 286.763598217 4.52337140598 1 13770_001
acisfJ1907142p091940_001 746.7 71 17 286.807544718 9.32656339485 3 01954_000,03449_000,06731_000
acisfJ1907188p055009_001 451.4 10 5 286.828527788 5.83599280786 1 07049_000
acisfJ1907327p070619_001 454.1 43 24 286.886455107 7.10538103801 1 01042_000
acisfJ1907490p080317_001 458.1 4 2 286.954392074 8.05475793388 1 08168_000
acisfJ1907550p060157_001 458.3 12 7 286.97920869 6.03270952688 1 11124_000
acisfJ1908132m380050_001 387.9 40 20 287.055009785 -38.0139103574 2 12543_000,12544_000
acisfJ1908132p083223_001 380.3 9 0 287.055339279 8.53995857225 1 08223_000
acisfJ1908178p505611_001 379.8 35 12 287.074478904 50.9366016878 1 09269_001
acisfJ1908183p074543_001 449.6 2 1 287.076639345 7.76209161488 1 09614_000
acisfJ1908240p385053_001 457.2 7 0 287.100329493 38.848101041 1 13168_000
acisfJ1908244p721955_001 385.6 63 16 287.102073333 72.3320143372 1 13926_001
acisfJ1908268p001011_001 247.5 112 33 287.112129683 0.170138906831 6 05449_000,06649_000,06650_000,08261_000,08262_000,08263_000
acisfJ1908513p092515_001 448.1 1 0 287.213862274 9.4210351469 1 03481_000
acisfJ1908536p092338_001 43.1 5 0 287.223041718 9.39407269722 3 04422_000,04423_001,04424_001
acisfJ1909035p343608_001 295.1 22 8 287.264870163 34.602458566 1 13659_000
acisfJ1909286m375358_001 446.6 14 2 287.369561851 -37.8996218787 1 05181_002
acisfJ1909400p493012_001 112.3 35 9 287.417028616 49.5035009875 2 14600_000,15624_000
acisfJ1909442p050116_001 453.2 70 50 287.4344548 5.02119208844 1 03843_000
acisfJ1909472m374357_001 455.4 44 21 287.446825393 -37.7325129661 1 07584_000
acisfJ1910175p090457_001 459.2 76 25 287.573136349 9.08266752178 2 05893_001,06355_001
acisfJ1910182p392942_001 460.0 10 4 287.576039746 39.4951255804 1 13167_000
acisfJ1910456p091711_001 459.5 2 0 287.690338939 9.28645268177 1 09615_000
acisfJ1910494m595835_001 460.8 63 14 287.705933661 -59.9765482359 1 06612_000
acisfJ1910562m595746_001 462.8 62 22 287.734399313 -59.9629398877 1 00948_001
acisfJ1910590p003521_001 13.5 1 0 287.746023607 0.589328085022 1 03488_000
acisfJ1910594p003632_001 457.9 22 3 287.747646905 0.60897312936 1 07629_000
acisfJ1911015p090606_001 449.6 16 7 287.75627717 9.10170448198 1 00117_000
acisfJ1911027p003228_001 16.3 2 0 287.761381609 0.541267287028 2 03489_001,03490_000
acisfJ1911037p003803_001 11.9 2 0 287.765776747 0.634196874419 1 03487_000
acisfJ1911048p090449_001 459.1 50 26 287.770077482 9.08037994995 2 13440_000,13441_000
acisfJ1911080p003845_001 16.2 2 0 287.782714093 0.645691275273 2 00710_000,00711_001
